Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
TENT4A	LAK-1	PAPD7	11044
TENT4A	TRF4-1	POLS	11044
TENT4A	TRF4-1	PAPD7	11044
TENT4B	TRF4-2	PAPD5	64282
TENT4B	TUT3	PAPD5	64282
TENT5A	FLJ20037	C6orf37	55603
TENT5A	FLJ20037	FAM46A	55603
TENT5B	MGC16491	FAM46B	115572
TENT5C	FLJ20202	FAM46C	54855
TENT5D	MGC26999	FAM46D	169966
TENT5D	CT1.26	FAM46D	169966
TENT5D	CT112	FAM46D	169966
TEP1	TP1		7011
TEP1	TLP1		7011
TEP1	VAULT2		7011
TEP1	p240		7011
TEP1	TROVE1		7011
TEPP			374739
TEPSIN	FLJ31528	C17orf56	146705
TEPSIN	FLJ31528	ENTHD2	146705
TERB1	FLJ35894	CCDC79	283847
TERB2	MGC33951	C15orf43	145645
TERC	TR		7012
TERC	hTR		7012
TERC	TRC3		7012
TERC	SCARNA19		7012
TERF1	PIN2	TRBF1	7013
TERF1	TRF1	TRBF1	7013
TERF1	TRF	TRBF1	7013
TERF1P1		TERF1P	348567
TERF1P2			646359
TERF1P3			646316
TERF1P4			648283
TERF1P5			283523
TERF1P6			100287965
TERF1P7			646127
TERF1P8			100289185
TERF2	TRF2	TRBF2	7014
TERF2IP	RAP1		54386
TERF2IPP1			644899
TERT	TRT		7015
TERT	TP2		7015
TERT	TCS1		7015
TERT	hEST2		7015
TERT	EST2		7015
TES	DKFZP586B2022		26136
TES	TESS-2		26136
TES	TESTIN		26136
TESC	TSC		54997
TESC	FLJ20607		54997
TESC	CHP3		54997
TESC-AS1			101928244
TESK1			7016
TESK2			10420
TESMIN	CXCDC2	MTL5	9633
TESPA1	ITPRID3	KIAA0748	9840
TET1	LCX	CXXC6	80312
TET1	KIAA1676	CXXC6	80312
TET1	bA119F7.1	CXXC6	80312
TET1P1		CXXC6P1	441662
TET2	FLJ20032	KIAA1546	54790
TET2-AS1			104384744
TET3	MGC22014		200424
TET3	hCG_40738		200424
TEX2	HT008		55852
TEX2	TMEM96		55852
TEX2	KIAA1738		55852
TEX9			374618
TEX10	FLJ20287		54881
TEX10	bA208F1.2		54881
TEX10	Ipi1		54881
TEX11	TSGA3		56159
TEX11	TGC1		56159
TEX11	ZIP4		56159
TEX11	MZIP4		56159
TEX11	Spo22		56159
TEX12			56158
TEX13A			56157
TEX13B	TSGA5		56156
TEX13B	TGC3B		56156
TEX13C			100129520
TEX13D			100132015
TEX14	CT113		56155
TEX15	CT42		56154
TEX16P			100499435
TEX19	FLJ35767		400629
TEX21P			441687
TEX22			647310
TEX26	MGC40178	C13orf26	122046
TEX26-AS1		LINC00447	100507064
TEX28	fTEX	CXorf2	1527
TEX28P1	pTEX		728447
TEX28P2	pTEX		653363
TEX28P2	CXorf2B		653363
TEX29	bA474D23.1	C13orf16	121793
TEX29	MGC35169	C13orf16	121793
TEX30		C13orf27	93081
TEX33	MGC35206	C22orf33	339669
TEX33	EAN57	C22orf33	339669
TEX35	DKFZP564J047	C1orf49	84066
TEX35	TSC24	C1orf49	84066
TEX36	bA383C5.1	C10orf122	387718
TEX36-AS1			100169752
TEX37	FLJ25369	C2orf51	200523
TEX37	TSC21	C2orf51	200523
TEX38	LOC374973	C1orf223	374973
TEX38	LOC374973	ATPAF1-AS1	374973
TEX38	THEG4	C1orf223	374973
TEX38	THEG4	ATPAF1-AS1	374973
TEX41	DKFZp686O1327		401014
TEX41	LINC00953		401014
TEX43	MGC163367	C5orf48	389320
TEX43	MGC163369	C5orf48	389320
TEX43	FLJ27505	C5orf48	389320
TEX43	Tseg7	C5orf48	389320
TEX44	MGC35154	C2orf57	165100
TEX45	FLJ35784	C19orf45	374877
TEX46		C1orf234	729059
TEX47	MGC26647	C7orf62	219557
TEX48			100505478
TEX49		LINC00935	255411
TEX50			730159
TEX51			101929926
TEX52			101929469
TEX53			105376230
TEX54			111216277
TEX55	FLJ32859	C3orf30	152405
TEX55	TSCPA	C3orf30	152405
TEX101	MGC4766		83639
TEX101	SGRG		83639
TEX101	CT131		83639
TEX101	SPATA44		83639
TEX101	TES101RP		83639
TEX101P1			117981793
TEX261	MGC32043		113419
TEX261	TEG-261		113419
TEX264	ZSIG11		51368
TEX264	FLJ13935		51368
TF	PRO1557		7018
TF	PRO2086		7018
TFAM		TCF6	7019
TFAM		TCF6L2	7019
TFAMP1	MTTF1	TCF6L1	260341
TFAMP2	MTTF1	TCF6L3	260340
TFAP2A	AP-2	TFAP2	7020
TFAP2A	AP-2	AP2TF	7020
TFAP2A-AS1			100130275
TFAP2A-AS2	HIPSTR		109729173
TFAP2B	AP2-B		7021
TFAP2C	AP2-GAMMA		7022
TFAP2C	ERF1		7022
TFAP2C	TFAP2G		7022
TFAP2C	hAP-2g		7022
TFAP2D		TFAP2BL1	83741
TFAP2E	AP2E		339488
TFAP2E-AS1			105378645
TFAP4	AP-4		7023
TFAP4	bHLHc41		7023
TFB1M	mtTFB		51106
TFB1M	CGI-75		51106
TFB2M	FLJ23182		64216
TFB2M	FLJ22661		64216
TFB2M	Hkp1		64216
TFCP2	CP2		7024
TFCP2	LSF		7024
TFCP2	LBP-1C		7024
TFCP2	TFCP2C		7024
TFCP2L1	LBP-9		29842
TFCP2L1	CRTR1		29842
TFDP1	Dp-1		7027
TFDP1	DRTF1		7027
TFDP1	DP1		7027
TFDP1	DILC		7027
TFDP1P1		TFDP1P	391158
TFDP1P2			441488
TFDP1P3			390617
TFDP2	Dp-2		7029
TFDP3	HCA661		51270
TFDP3	E2F-like		51270
TFDP3	CT30		51270
TFE3	TFEA		7030
TFE3	bHLHe33		7030
TFEB	TCFEB		7942
TFEB	bHLHe35		7942
TFEC	TCFEC		22797
TFEC	TFECL		22797
TFEC	bHLHe34		22797
TFF1	D21S21	BCEI	7031
TFF1	HPS2	BCEI	7031
TFF1	pS2	BCEI	7031
TFF1	pNR-2	BCEI	7031
TFF1	HP1.A	BCEI	7031
TFF2		SML1	7032
TFF3	HITF		7033
TFF3	ITF		7033
TFG	TF6		10342
TFG	FLJ36137		10342
TFG	SPG57		10342
TFGP1			100128379
TFIP11	TIP39		24144
TFIP11	DKFZP434B194		24144
TFIP11	Spp382		24144
TFIP11-DT			100507599
TFPI	EPI	LACI	7035
TFPI	TFI	LACI	7035
TFPI	TFPI1	LACI	7035
TFPI2	PP5		7980
TFPI2	TFPI-2		7980
TFPI2	REF1		7980
TFPI2-DT			105375401
TFPT	FB1		29844
TFPT	amida		29844
TFPT	INO80F		29844
TFR2	HFE3		7036
TFR2	TFRC2		7036
TFRC	CD71		7037
TFRC	TFR1		7037
TFRC	p90		7037
TG	TGN		7038
TG	AITD3		7038
TGCT1			
TGDS	TDPGD		23483
TGDS	SDR2E1		23483
TGFA			7039
TGFA-IT1			100874273
TGFB1	CED	TGFB	7040
TGFB1	CED	DPD1	7040
TGFB1	TGFbeta	TGFB	7040
TGFB1	TGFbeta	DPD1	7040
TGFB1I1	Hic-5		7041
TGFB1I1	TSC-5		7041
TGFB1I1	ARA55		7041
TGFB1I1	HIC-5		7041
TGFB2			7042
TGFB2-AS1	NR_046268		728463
TGFB2-OT1	FLJ11812		103611157
TGFB3		ARVD1	7043
TGFB3		ARVD	7043
TGFB3-AS1	ENST00000553732		109729179
TGFBI	BIGH3	CSD3	7045
TGFBI	BIGH3	LCD1	7045
TGFBI	BIGH3	CSD1	7045
TGFBI	BIGH3	CSD2	7045
TGFBI	CDB1	CSD3	7045
TGFBI	CDB1	LCD1	7045
TGFBI	CDB1	CSD1	7045
TGFBI	CDB1	CSD2	7045
TGFBI	CDGG1	CSD3	7045
TGFBI	CDGG1	LCD1	7045
TGFBI	CDGG1	CSD1	7045
TGFBI	CDGG1	CSD2	7045
TGFBR1	ALK-5	MSSE	7046
TGFBR1	ALK-5	ESS1	7046
TGFBR1	ACVRLK4	MSSE	7046
TGFBR1	ACVRLK4	ESS1	7046
TGFBR1	ALK5	MSSE	7046
TGFBR1	ALK5	ESS1	7046
TGFBR1	TBRI	MSSE	7046
TGFBR1	TBRI	ESS1	7046
TGFBR1	TBR-i	MSSE	7046
TGFBR1	TBR-i	ESS1	7046
TGFBR2	TBRII	MFS2	7048
TGFBR2	TBR-ii	MFS2	7048
TGFBR3	betaglycan		7049
TGFBR3	BGCAN		7049
TGFBR3L			100507588
TGFBRAP1	TRAP-1		9392
TGFBRAP1	TRAP1		9392
TGFBRAP1	VPS3		9392
TGFBRE	TGFR		
TGIF1		HPE4	7050
TGIF1		TGIF	7050
TGIF1P1			126052
TGIF2			60436
TGIF2-RAB5IF		TGIF2-C20orf24	100527943
TGIF2LX			90316
TGIF2LY			90655
TGIF2P1			126826
TGIF2P2			
TGIF2P3			
TGIF2P4			
TGM1	TGASE	ICR2	7051
TGM1	TGK	ICR2	7051
TGM1	LI	ICR2	7051
TGM1	LI1	ICR2	7051
TGM2	TGC		7052
TGM3	TGE		7053
TGM4	TGP		7047
TGM5	TGX		9333
TGM5	TGMX		9333
TGM6	dJ734P14.3	TGM3L	343641
TGM6	TGY	TGM3L	343641
TGM6	SCA35	TGM3L	343641
TGM7	TGMZ		116179
TGOLN2	TGN51		10618
TGOLN2	TGN46		10618
TGOLN2	TGN48		10618
TGOLN2	TGN38		10618
TGOLN2	TTGN2		10618
TGS1	PIMT	NCOA6IP	96764
TH	DYT5b		7054
TH2LCRR	TH2-LCR		101927761
THA1P	GLY1		390816
THADA	FLJ21877		63892
THADA	KIAA1767		63892
THADA	GITA		63892
THADA	ARMC13		63892
THAP1	FLJ10477	DYT6	55145
THAP1	4833431A01Rik	DYT6	55145
THAP2	DKFZP564I0422		83591
THAP3			90326
THAP4	CGI-36		51078
THAP4	Nb(III)		51078
THAP5	DKFZp313O1132		168451
THAP5P1			285872
THAP5P2			100129618
THAP6	MGC30052		152815
THAP7	MGC10963		80764
THAP7-AS1			439931
THAP8	FLJ32891		199745
THAP9	FLJ34093		79725
THAP9-AS1			100499177
THAP10			56906
THAP11	HRIHFB2206		57215
THAP11	CTG-B45d		57215
THAP11	CTG-B43a		57215
THAP11	RONIN		57215
THAP12	P52rIPK	PRKRIR	5612
THAP12	DAP4	PRKRIR	5612
THAP12	THAP0	PRKRIR	5612
THAP12P1		PRKRIRP1	728748
THAP12P2		PRKRIRP2	100422711
THAP12P3		PRKRIRP3	399774
THAP12P4		PRKRIRP4	100129382
THAP12P5		PRKRIRP5	100129074
THAP12P6		PRKRIRP6	100128764
THAP12P7		PRKRIRP7	100422712
THAP12P8		PRKRIRP8	645939
THAP12P9		PRKRIRP9	100131309
THAP12P10		PRKRIRP10	100422715
THAS			
THBD	CD141		7056
THBD	THRM		7056
THBD	BDCA-3		7056
THBS1	TSP1		7057
THBS1	THBS		7057
THBS1	TSP		7057
THBS1	THBS-1		7057
THBS1	TSP-1		7057
THBS1-AS1			118597840
THBS1-IT1			118597829
THBS2	TSP2		7058
THBS3			7059
THBS3-AS1			105371450
THBS4			7060
THBS4-AS1			101929215
THEG	CT56		51298
THEG	THEG1		51298
THEGL			100506564
THEM4	CTMP		117145
THEM4P1			677880
THEM5	FLJ37964		284486
THEM6	DSCD75	C8orf55	51337
THEM7P	RP1-65P5.1		106480297
THEMIS	bA325O24.4	C6orf207	387357
THEMIS	bA325O24.4	C6orf190	387357
THEMIS	bA325O24.4	TSEPA	387357
THEMIS	FLJ40584	C6orf207	387357
THEMIS	FLJ40584	C6orf190	387357
THEMIS	FLJ40584	TSEPA	387357
THEMIS	bA325O24.3	C6orf207	387357
THEMIS	bA325O24.3	C6orf190	387357
THEMIS	bA325O24.3	TSEPA	387357
THEMIS2	ICB-1	C1orf38	9473
THEMIS2	Icb-1	C1orf38	9473
THEMIS3P			100420484
THG1L	ICF45		54974
THG1L	FLJ11601		54974
THG1L	FLJ20546		54974
THG1L	IHG-1		54974
THG1L	hTHG1		54974
THM			
THNSL1	FLJ22002		79896
THNSL1	TSH1		79896
THNSL2	FLJ10916		55258
THNSL2	TSH2		55258
THNSL2	SOFAT		55258
THOC1	P84		9984
THOC1	HPR1		9984
THOC1-DT			119139900
THOC2	THO2	CXorf3	57187
THOC2	THO2	MRX12	57187
THOC2	THO2	MRX35	57187
THOC2	dJ506G2.1	CXorf3	57187
THOC2	dJ506G2.1	MRX12	57187
THOC2	dJ506G2.1	MRX35	57187
THOC3	TEX1		84321
THOC3	MGC5469		84321
THOC3-AS1			105377745
THOC5	PK1.3	C22orf19	8563
THOC5	KIAA0983	C22orf19	8563
THOC5	Fmip	C22orf19	8563
THOC5	fSAP79	C22orf19	8563
THOC6	MGC2655	WDR58	79228
THOC6	fSAP35	WDR58	79228
THOC7	NIF3L1BP1		80145
THOC7	FLJ23445		80145
THOC7	fSAP24		80145
THOC7-AS1			100874039
THOP1			7064
THOP2			
THORLNC	THOR		100506797
THPO	TPO	MGDF	7066
THPO	MPLLG	MGDF	7066
THRA	EAR-7.1/EAR-7.2	THRA1	7067
THRA	EAR-7.1/EAR-7.2	THRA2	7067
THRA	EAR-7.1/EAR-7.2	ERBA1	7067
THRA	THRA3	THRA1	7067
THRA	THRA3	THRA2	7067
THRA	THRA3	ERBA1	7067
THRA	AR7	THRA1	7067
THRA	AR7	THRA2	7067
THRA	AR7	ERBA1	7067
THRA	ERBA	THRA1	7067
THRA	ERBA	THRA2	7067
THRA	ERBA	ERBA1	7067
THRA	NR1A1	THRA1	7067
THRA	NR1A1	THRA2	7067
THRA	NR1A1	ERBA1	7067
THRAP3	TRAP150		9967
THRAP3	BCLAF2		9967
THRAP3P1		THRAP3L	391524
THRAP3P2			100421632
THRAP3P3			100421595
THRB	THRB1	ERBA2	7068
THRB	THRB1	PRTH	7068
THRB	THRB2	ERBA2	7068
THRB	THRB2	PRTH	7068
THRB	NR1A2	ERBA2	7068
THRB	NR1A2	PRTH	7068
THRB	THR1	ERBA2	7068
THRB	THR1	PRTH	7068
THRB	ERBA-BETA	ERBA2	7068
THRB	ERBA-BETA	PRTH	7068
THRB	GRTH	ERBA2	7068
THRB	GRTH	PRTH	7068
THRB-AS1			644990
THRB-AS2			101927854
THRB-IT1			100874274
THRIL	Linc1992		102659353
THRIL	TCONS_00020260		102659353
THRIL	BRI3BP-AS1		102659353
THRSP	SPOT14	LPGP1	7069
THRSP	Lpgp	LPGP1	7069
THRSP	S14	LPGP1	7069
THRSP	THRP	LPGP1	7069
THSD1	TMTSP		55901
THSD1P1		THSD1P	374500
THSD4	FVSY9334		79875
THSD4	PRO34005		79875
THSD4	FLJ13710		79875
THSD4	ADAMTSL6		79875
THSD4-AS1			101929196
THSD4-AS2			101929173
THSD7A	KIAA0960		221981
THSD7B	KIAA1679		80731
THSD8			111644133
THTPA	THTPASE		79178
THUMPD1	FLJ20274		55623
THUMPD1	Tan1		55623
THUMPD1P1			391276
THUMPD2	MGC2454	C2orf8	80745
THUMPD3	DKFZP434F091		25917
THUMPD3-AS1		SETD5-AS1	440944
THUMPD3P1			100419989
THY1	CD90		7070
THY1-AS1	RP11-334E6.12		117134602
THYN1	THY28		29087
TIA1	TIA-1		7072
TIAF1			9220
TIAL1	TIAR		7073
TIAM1			7074
TIAM2	STEF		26230
TICAM1	TRIF		148022
TICAM1	TICAM-1		148022
TICAM1	MGC35334		148022
TICAM1	PRVTIRB		148022
TICAM2	TRAM		353376
TICAM2	TICAM-2		353376
TICAM2	TIRP		353376
TICRR	MGC45866	C15orf42	90381
TICRR	FLJ41618	C15orf42	90381
TICRR	Treslin	C15orf42	90381
TICRR	SLD3	C15orf42	90381
TIE1	JTK14	TIE	7075
TIFA	MGC20791		92610
TIFA	T2BP		92610
TIFA	T6BP		92610
TIFA	TIFAA		92610
TIFAB			497189
TIGAR		C12orf5	57103
TIGD1	EEYORE		200765
TIGD2			166815
TIGD3			220359
TIGD4			201798
TIGD5	FLJ14926		84948
TIGD6	DKFZp761E2110		81789
TIGD7	Sancho		91151
TIGIT	FLJ39873	VSIG9	201633
TIGIT	FLJ39873	VSTM3	201633
TIGIT	DKFZp667A205	VSIG9	201633
TIGIT	DKFZp667A205	VSTM3	201633
TIMD4	TIM4		91937
TIMELESS	hTIM		8914
TIMELESS	TIM		8914
TIMELESS	TIM1		8914
TIMM8A	DDP	DFN1	1678
TIMM8A	MTS	DFN1	1678
TIMM8AP1	DDPP	TIMM8AP	399520
TIMM8B	TIM8B		26521
TIMM8B	DDP2		26521
TIMM8B	FLJ21744		26521
TIMM8B	MGC102866		26521
TIMM8B	MGC117373		26521
TIMM8BP1			100874425
TIMM8BP2			100874417
TIMM9	TIM9A		26520
TIMM9P1			100862726
TIMM9P2			100862727
TIMM9P3			100862725
TIMM10	TIM10		26519
TIMM10	TIM10A		26519
TIMM10	TIMM10A		26519
TIMM10B	Tim9b	FXC1	26515
TIMM10B	TIM10B	FXC1	26515
TIMM13	Tim13	TIMM13B	26517
TIMM13A			
TIMM17A	TIM17		10440
TIMM17A	TIM17A		10440
TIMM17B	DXS9822		10245
TIMM17B	JM3		10245
TIMM17BP1			390298
TIMM21	HSPC154	C18orf55	29090
TIMM21	TIM21	C18orf55	29090
TIMM22	TIM22	TEX4	29928
TIMM23	TIM23		100287932
TIMM23B	bA592B15.7		100652748
TIMM23B-AGAP6		LINC00843	113218477
TIMM29	TIM29	C19orf52	90580
TIMM44	TIM44		10469
TIMM50	TIM50L		92609
TIMM50	TIM50		92609
TIMMDC1	FLJ22597	C3orf1	51300
TIMMDC1-DT			118568812
TIMP1	EPO	TIMP	7076
TIMP1	EPO	CLGI	7076
TIMP2	CSC-21K		7077
TIMP3		SFD	7078
TIMP4			7079
TINAG			27283
TINAG-AS1			107986605
TINAGL1	P3ECSL	LCN7	64129
TINAGL1	LIECG3	LCN7	64129
TINAGL1	ARG1	LCN7	64129
TINAGL1	TINAGRP	LCN7	64129
TINCR	FLJ90734	PLAC2	257000
TINCR	NCRNA00036	PLAC2	257000
TINCR	LINC00036	PLAC2	257000
TINCR	onco-lncRNA-16	PLAC2	257000
TINF2	TIN2		26277
TIPARP	DKFZP434J214		25976
TIPARP	DKFZp686N0351		25976
TIPARP	DDF1		25976
TIPARP	PARP7		25976
TIPARP	PARP-7		25976
TIPARP	PARP-1		25976
TIPARP	pART14		25976
TIPARP	RM1		25976
TIPARP	ARTD14		25976
TIPARP-AS1			100287227
TIPIN	FLJ20516		54962
TIPINP1			100125392
TIPRL	MGC3794		261726
TIPRL	dJ69E11.3		261726
TIPRL	TIP41		261726
TIPRL	TIPRL1		261726
TIRAP	Mal		114609
TIRAP	wyatt		114609
TJAP1	PILT	TJP4	93643
TJAP1P1			392539
TJP1	ZO-1		7082
TJP1	MGC133289		7082
TJP1	DKFZp686M05161		7082
TJP1P1		TJP1P	64730
TJP2	ZO-2	DFNA51	9414
TJP2	X104	DFNA51	9414
TJP2	ZO2	DFNA51	9414
TJP3	ZO-3		27134
TK1			7083
TK2	SCA31		7084
TKCR		TKC	
TKFC	DKFZP586B1621	DAK	26007
TKFC	NET45	DAK	26007
TKT			7086
TKTL1	TKR		8277
TKTL1	TKT2		8277
TKTL2	FLJ32975		84076
TKTL2	DKFZP434L1717		84076
TLCD1			116238
TLCD2			727910
TLCD3A	FLJ22282	FAM57A	79850
TLCD3A	CT120	FAM57A	79850
TLCD3B	DKFZP434I2117	FAM57B	83723
TLCD4	FLJ31842	TMEM56	148534
TLCD4-RWDD3		TMEM56-RWDD3	100527978
TLCD5	MGC17839	TMEM136	219902
TLDC2	dJ132F21.2	C20orf118	140711
TLE1	ESG1		7088
TLE1	GRG1		7088
TLE1	ESG		7088
TLE1P1			645381
TLE2	ESG2		7089
TLE2	GRG2		7089
TLE2	ESG		7089
TLE2	FLJ41188		7089
TLE3	ESG		7090
TLE3	ESG3		7090
TLE3	KIAA1547		7090
TLE3	HsT18976		7090
TLE3	GRG3		7090
TLE4	E(spl)		7091
TLE4	ESG		7091
TLE4	GRG4		7091
TLE5	GRG5	AES	166
TLE6	FLJ14009		79816
TLE6	GRG6		79816
TLE7			102723796
TLK1	KIAA0137		9874
TLK1	PKU-BETA		9874
TLK1P1	TLK1ps	TLK1P	100129793
TLK2	PKU-ALPHA		11011
TLK2	MGC44450		11011
TLK2P1	TLK2ps1		646202
TLK2P2	TLK2ps2		553121
TLL1			7092
TLL2			7093
TLN1	ILWEQ	TLN	7094
TLN2	KIAA0320		83660
TLN2	ILWEQ		83660
TLNRD1	MGC99595	MESDC1	59274
TLR1	rsc786		7096
TLR1	KIAA0012		7096
TLR1	CD281		7096
TLR2	TIL4		7097
TLR2	CD282		7097
TLR3	CD283		7098
TLR4	hToll		7099
TLR4	CD284		7099
TLR4	TLR-4		7099
TLR4	ARMD10		7099
TLR5	TIL3	SLEB1	7100
TLR5	FLJ10052	SLEB1	7100
TLR5	MGC126430	SLEB1	7100
TLR5	MGC126431	SLEB1	7100
TLR6	CD286		10333
TLR7			51284
TLR8	CD288		51311
TLR8-AS1			349408
TLR9	CD289		54106
TLR10	CD290		81793
TLR12P			100131451
TLX1		TCL3	3195
TLX1		HOX11	3195
TLX1NB	TD1		100038246
TLX1NB	TDI		100038246
TLX1NB	APT-B7		100038246
TLX2	Enx	HOX11L1	3196
TLX2	NCX	HOX11L1	3196
TLX3	RNX	HOX11L2	30012
TM2D1	BBP		83941
TM2D2	BLP1		83877
TM2D3	BLP2		80213
TM2D3	FLJ22604		80213
TM4SF1	L6	M3S1	4071
TM4SF1-AS1			100874091
TM4SF4	il-TMP		7104
TM4SF5			9032
TM4SF18	L6D		116441
TM4SF19			116211
TM4SF19-AS1			100874214
TM4SF19-DYNLT2B		TM4SF19-TCTEX1D2	100534611
TM4SF20	FLJ22800		79853
TM4SF20	TCCE518		79853
TM6SF1			53346
TM6SF2	Lpr4		53345
TM7SF2	ANG1		7108
TM7SF2	DHCR14A		7108
TM7SF2	NET47		7108
TM7SF3			51768
TM9SF1	MP70		10548
TM9SF1	HMP70		10548
TM9SF2	P76		9375
TM9SF3	SMBP		56889
TM9SF4	KIAA0255		9777
TM9SF4	dJ836N17.2		9777
TMA7	HSPC016	CCDC72	51372
TMA16	FLJ11184	C4orf43	55319
TMA16P1			100101405
TMA16P2			100101407
TMBIM1	PP1201		64114
TMBIM1	RECS1		64114
TMBIM1	LFG3		64114
TMBIM4	CGI-119		51643
TMBIM4	S1R		51643
TMBIM4	ZPRO		51643
TMBIM4	LFG4		51643
TMBIM4	GAAP		51643
TMBIM6	BI-1	TEGT	7009
TMBIM6	BAXI1	TEGT	7009
TMBIM7P			105375396
TMC1		DFNA36	117531
TMC1		DFNB7	117531
TMC1		DFNB11	117531
TMC2	dJ686C3.3	C20orf145	117532
TMC3			342125
TMC3-AS1			101929655
TMC4			147798
TMC5	FLJ13593		79838
TMC6	LAK-4P	EVER1	11322
TMC6	LAK-4P	TNRC6C-AS1	11322
TMC6	EVIN1	EVER1	11322
TMC6	EVIN1	TNRC6C-AS1	11322
TMC7	FLJ21240		79905
TMC8	EVIN2	EVER2	147138
TMCC1	KIAA0779		23023
TMCC1-DT		TMCC1-AS1	100507032
TMCC1P1		TMCC1P	100128132
TMCC2	HUCEP11		9911
TMCC2	FLJ38497		9911
TMCC2-AS1			101929459
TMCC3	KIAA1145		57458
TMCO1	HP10122	TMCC4	54499
TMCO1-AS1			100147773
TMCO2	dJ39G22.2		127391
TMCO3	FLJ20623	C13orf11	55002
TMCO4	DKFZp686C23231		255104
TMCO5A	MGC35118	TMCO5	145942
TMCO5B			100652857
TMCO6	FLJ39769		55374
TMCO6	PRO1580		55374
TMDD1	hCG1648055	C12orf81	112163659
TMED1	ST2L		11018
TMED1	MGC1270		11018
TMED1	IL1RL1LG		11018
TMED1	Il1rl1l		11018
TMED1	p24gamma1		11018
TMED1	p24g1		11018
TMED2	RNP24		10959
TMED2	P24A		10959
TMED2	p24beta1		10959
TMED2	p24b1		10959
TMED2-DT			101927415
TMED3	p24B	C15orf22	23423
TMED3	p24gamma4	C15orf22	23423
TMED3	p24g4	C15orf22	23423
TMED4	HNLF		222068
TMED4	p24alpha3		222068
TMED4	p24a3		222068
TMED5	CGI-100		50999
TMED5	p24g2		50999
TMED5	p24gamma2		50999
TMED6	MGC23911		146456
TMED6	p24gamma5		146456
TMED6	p24g5		146456
TMED7	CGI-109		51014
TMED7	FLJ90481		51014
TMED7	p24gamma3		51014
TMED7	p24g3		51014
TMED7-TICAM2			100302736
TMED8		FAM15B	283578
TMED9	HSGP25L2G		54732
TMED9	p24alpha2		54732
TMED9	p24a2		54732
TMED10	TMP21		10972
TMED10	P24(DELTA)		10972
TMED10	p24d1		10972
TMED10	p24delta1		10972
TMED10	p23		10972
TMED10P1	Tmp21-II	TMED10P	286102
TMED10P2			100129727
TMED11P	p24alpha1		100379220
TMED11P	p24a1		100379220
TMEFF1	H7365	C9orf2	8577
TMEFF1	CT120.1	C9orf2	8577
TMEFF2	TENB2		23671
TMEFF2	HPP1		23671
TMEFF2	TR		23671
TMEFF2	TPEF		23671
TMEFF2	CT120.2		23671
TMEM8B	NAG-5	C9orf127	51754
TMEM8B	NAG-5	LINC00950	51754
TMEM8B	NGX6	C9orf127	51754
TMEM8B	NGX6	LINC00950	51754
TMEM8B	NGX6a	C9orf127	51754
TMEM8B	NGX6a	LINC00950	51754
TMEM8B	FP588	C9orf127	51754
TMEM8B	FP588	LINC00950	51754
TMEM9	TMEM9A		252839
TMEM9B		C11orf15	56674
TMEM9B-AS1		C11orf18	493900
TMEM11	PMI	C17orf35	8834
TMEM11	PM1	C17orf35	8834
TMEM14A	PTD011		28978
TMEM14A	C6orf73		28978
TMEM14B	MGC1223		81853
TMEM14B-DT			118597831
TMEM14C	HSPC194	C6orf53	51522
TMEM14C	bA421M1.6	C6orf53	51522
TMEM14C	NET26	C6orf53	51522
TMEM14DP	bA524O24.3	TMEM14D	645203
TMEM14EP		TMEM14E	645843
TMEM17	FLJ34583		200728
TMEM18	DKFZp434C1714		129787
TMEM18	lncND		129787
TMEM18-DT	AC092159.2		105373354
TMEM19	FLJ10936		55266
TMEM25	FLJ14399		84866
TMEM26	MGC35010		219623
TMEM26	Em:AC068892.1		219623
TMEM26-AS1			101928781
TMEM30A	FLJ10856	C6orf67	55754
TMEM30A	CDC50A	C6orf67	55754
TMEM30A-DT			100506804
TMEM30B	CDC50B		161291
TMEM30BP1			101928242
TMEM30CP	CDC50C	TMEM30C	644444
TMEM31	MGC39655		203562
TMEM33	FLJ10525		55161
TMEM33	Pom33		55161
TMEM35A	FLJ14084	TMEM35	59353
TMEM35A	TUF-1	TMEM35	59353
TMEM35A	NACHO	TMEM35	59353
TMEM35B		ZMYM6NB	100506144
TMEM37	PR1		140738
TMEM37	PR		140738
TMEM38A	MGC3169		79041
TMEM38A	TRIC-A		79041
TMEM38B	FLJ10493	C9orf87	55151
TMEM38B	bA219P18.1	C9orf87	55151
TMEM38B	D4Ertd89e	C9orf87	55151
TMEM38B	TRIC-B	C9orf87	55151
TMEM39A	FLJ10902		55254
TMEM39A	SUSR2		55254
TMEM39B	FLJ10315		55116
TMEM40	FLJ11036		55287
TMEM41A	MGC15397		90407
TMEM41B	KIAA0033		440026
TMEM42	MGC29956		131616
TMEM43	MGC3222	ARVD5	79188
TMEM43	DKFZp586G1919	ARVD5	79188
TMEM43	LUMA	ARVD5	79188
TMEM44	DKFZp686O18124		93109
TMEM44-AS1			100507297
TMEM45A	FLJ10134		55076
TMEM45A	DERP7		55076
TMEM45B	BC016153		120224
TMEM45B	FLJ40787		120224
TMEM47	BCMP1	TM4SF10	83604
TMEM47	DKFZP761J17121	TM4SF10	83604
TMEM47	DKFZp564E153	TM4SF10	83604
TMEM47	VAB-9	TM4SF10	83604
TMEM50A	SMP1		23585
TMEM50B		C21orf4	757
TMEM51	FLJ10199	C1orf72	55092
